date,open,high,low,close,volume,vwap,transactions,ticker
2023-12-13,464.49,470.7599,464.12,470.5,93221960.0,467.5616,662495,SPY
2023-12-14,472.5,473.73,469.25,472.01,118424368.0,471.7115,713136,SPY
2023-12-15,469.49,470.7,467.4263,469.33,141553673.0,469.3495,669179,SPY
2023-12-18,470.98,472.98,469.8929,471.97,70375285.0,471.856,459240,SPY
2023-12-19,472.53,474.92,472.45,474.84,55261805.0,473.9772,416102,SPY
2023-12-20,473.96,475.895,467.82,468.26,102920959.0,471.6749,666863,SPY
2023-12-21,471.33,472.975,468.84,472.7,86136465.0,471.2265,600896,SPY
2023-12-22,473.86,475.38,471.7,473.65,67160419.0,473.7998,486178,SPY
2023-12-26,474.07,476.58,473.99,475.65,55386952.0,475.1113,348986,SPY
2023-12-27,475.44,476.66,474.89,476.51,67999311.0,475.7704,425536,SPY
2023-12-28,476.88,477.55,476.26,476.69,77158116.0,476.7747,374240,SPY
2023-12-29,476.49,477.03,473.3,475.31,122133149.0,475.3637,604831,SPY
2024-01-02,472.16,473.67,470.49,472.65,122985393.0,472.5097,657584,SPY
2024-01-03,470.43,471.19,468.17,468.79,103577866.0,469.8983,656569,SPY
2024-01-04,468.3,470.96,467.05,467.28,84202339.0,468.5539,536469,SPY
2024-01-05,467.49,470.44,466.43,467.92,86118913.0,468.0779,562579,SPY
2024-01-08,468.43,474.75,468.3,474.6,74667074.0,471.969,523805,SPY
2024-01-09,471.87,474.93,471.35,473.88,65613439.0,473.5367,448471,SPY
2024-01-10,474.16,477.4481,473.87,476.56,67300640.0,475.6819,470044,SPY
2024-01-11,477.59,478.12,472.26,476.35,77910013.0,475.3154,576611,SPY
2024-01-12,477.84,478.6,475.23,476.68,58026420.0,476.5875,470855,SPY
2024-01-16,475.26,476.6098,473.06,474.93,84814870.0,474.9136,592231,SPY
2024-01-17,471.82,472.79,469.87,472.29,68843871.0,471.7731,520417,SPY
2024-01-18,474.01,477.06,472.42,476.49,91856248.0,474.7458,558707,SPY
2024-01-19,477.65,482.72,476.5374,482.43,110834483.0,479.9667,608468,SPY
2024-01-22,484.01,485.22,482.78,483.45,75742531.0,483.6785,548088,SPY
2024-01-23,484.01,485.105,482.89,484.86,49699297.0,484.0582,388976,SPY
2024-01-24,487.81,488.77,484.8819,485.39,81725039.0,486.6439,621289,SPY
2024-01-25,487.575,488.305,485.39,488.03,72504989.0,486.9425,546402,SPY
2024-01-26,487.59,489.12,486.54,487.41,77030572.0,487.6887,480115,SPY
2024-01-29,487.73,491.415,487.17,491.27,61322751.0,489.2436,447982,SPY
2024-01-30,490.56,491.62,490.11,490.89,57658386.0,490.8666,447675,SPY
2024-01-31,488.62,489.0813,482.86,482.88,126011061.0,485.8938,780577,SPY
2024-02-01,484.63,489.23,483.8,489.2,91891637.0,486.5792,650358,SPY
2024-02-02,489.65,496.05,489.3,494.35,99228192.0,493.0074,677113,SPY
2024-02-05,493.695,494.3778,490.23,492.55,75677102.0,492.9606,537116,SPY
2024-02-06,493.52,494.32,492.05,493.98,55918602.0,493.0319,456773,SPY
2024-02-07,496.29,498.53,495.36,498.1,70413706.0,497.1981,501856,SPY
2024-02-08,498.1,498.71,497.26,498.32,52312096.0,498.0636,406774,SPY
2024-02-09,498.84,501.65,498.49,501.2,63579375.0,500.3249,467170,SPY
2024-02-12,501.17,503.5,500.24,500.98,56502283.0,501.5388,437189,SPY
2024-02-13,494.53,497.09,490.715,494.08,113099199.0,494.284,779480,SPY
2024-02-14,496.79,499.07,494.4,498.57,68360627.0,496.7196,536840,SPY
2024-02-15,499.29,502.2,498.795,502.01,61682960.0,500.7639,516093,SPY
2024-02-16,501.7,502.87,498.75,499.51,75532928.0,500.9231,532752,SPY
2024-02-20,497.72,498.41,494.45,496.76,71736740.0,496.4411,595486,SPY
2024-02-21,495.42,497.37,493.56,497.21,59443671.0,495.8288,499404,SPY
2024-02-22,504.01,508.49,503.02,507.5,76402535.0,505.832,613961,SPY
2024-02-23,509.27,510.13,507.1,507.85,61321818.0,508.4383,489694,SPY
2024-02-26,508.3,508.75,505.86,505.99,50386738.0,507.0794,434429,SPY
2024-02-27,506.7,507.16,504.75,506.93,48826828.0,506.231,400259,SPY
2024-02-28,505.33,506.855,504.96,506.26,56506634.0,506.0354,420488,SPY
2024-02-29,508.07,509.74,505.35,508.08,83271045.0,507.9429,547843,SPY
2024-03-01,508.98,513.29,508.56,512.85,76692344.0,511.2406,544942,SPY
2024-03-04,512.03,514.2,512.0,512.3,49799257.0,512.7191,466601,SPY
2024-03-05,510.24,510.7,504.91,507.18,72820623.0,507.9576,593891,SPY
2024-03-06,510.55,512.069,508.42,509.75,68214867.0,509.9143,603736,SPY
2024-03-07,513.14,515.89,509.8053,514.81,58639485.0,514.2582,526278,SPY
2024-03-08,515.46,518.2201,511.13,511.72,86532535.0,514.0293,737848,SPY
2024-03-11,510.48,511.88,508.5,511.28,62557183.0,510.6619,573251,SPY
2024-03-12,513.45,517.38,510.86,516.78,72869439.0,515.0759,602905,SPY
2024-03-13,517.11,517.29,514.49,515.97,55104088.0,516.3159,471659,SPY
2024-03-14,516.97,517.125,511.82,514.95,110149920.0,514.5295,729544,SPY
2024-03-15,510.21,511.7,508.122,509.83,107646297.0,509.9877,694373,SPY
2024-03-18,514.0,515.48,512.44,512.86,88493331.0,513.3036,568826,SPY
2024-03-19,512.15,515.995,511.12,515.71,60755263.0,513.9894,489558,SPY
2024-03-20,515.77,520.62,515.08,520.48,69594574.0,517.9114,566876,SPY
2024-03-21,523.39,524.11,521.91,522.2,60256112.0,522.8197,506364,SPY
2024-03-22,522.11,522.605,520.97,521.21,78920842.0,521.7698,467268,SPY
2024-03-25,519.8,520.95,519.61,519.77,48512108.0,520.3191,413060,SPY
2024-03-26,521.23,521.58,518.4,518.81,65463744.0,519.9065,427328,SPY
2024-03-27,521.71,523.21,519.485,523.17,82999777.0,521.0339,518970,SPY
2024-03-28,523.21,524.61,522.78,523.07,96294886.0,523.428,495562,SPY
2024-04-01,523.83,524.38,520.97,522.16,62477540.0,522.5635,449575,SPY
2024-04-02,518.24,518.98,516.48,518.84,74230308.0,518.5339,570884,SPY
2024-04-03,517.72,520.95,517.665,519.41,59155759.0,519.6382,486600,SPY
2024-04-04,523.52,523.8674,512.755,513.07,96583574.0,517.8667,772266,SPY
2024-04-05,514.46,520.44,514.01,518.43,74546483.0,517.6386,669740,SPY
2024-04-08,519.15,520.18,517.89,518.72,48331202.0,518.8999,443839,SPY
2024-04-09,520.5,520.75,514.35,519.32,68124385.0,517.7023,532493,SPY
2024-04-10,513.48,516.16,512.09,514.12,82652806.0,514.1656,753675,SPY
2024-04-11,515.68,519.48,512.08,518.0,69873607.0,516.4476,582631,SPY
2024-04-12,514.37,515.815,509.08,510.85,92561094.0,512.3197,769300,SPY
2024-04-15,515.13,515.3,503.58,504.45,92043047.0,508.3139,841316,SPY
2024-04-16,504.94,506.5,502.21,503.53,73484020.0,504.161,689033,SPY
2024-04-17,506.05,506.22,499.12,500.55,75849825.0,502.1344,704740,SPY
2024-04-18,501.98,504.13,498.56,499.52,74548085.0,500.7119,627452,SPY
2024-04-19,499.44,500.455,493.86,495.16,102211087.0,496.8369,756685,SPY
2024-04-22,497.83,502.38,495.43,499.72,67938248.0,498.8216,601781,SPY
2024-04-23,501.78,506.09,499.5328,505.65,64633620.0,504.4183,527370,SPY
2024-04-24,506.56,507.37,503.13,505.41,55928076.0,505.3062,495174,SPY
2024-04-25,499.18,504.27,497.49,503.49,69122368.0,501.6202,625039,SPY
2024-04-26,506.35,509.88,505.7,508.26,64306118.0,508.0108,491759,SPY
2024-04-29,510.09,510.75,507.25,510.06,46415449.0,509.5696,440177,SPY
2024-04-30,508.56,509.56,501.98,501.98,77319566.0,505.7429,575796,SPY
2024-05-01,501.38,508.19,499.865,500.35,80242839.0,502.559,733935,SPY
2024-05-02,504.15,505.89,499.55,505.03,62531429.0,503.3414,532684,SPY
2024-05-03,511.16,512.55,508.56,511.29,72674709.0,510.5629,579111,SPY
2024-05-06,513.75,516.61,513.3,516.57,47264703.0,514.6368,444751,SPY
2024-05-07,517.56,518.57,516.45,517.14,52561299.0,517.4889,432297,SPY
2024-05-08,515.26,517.74,515.14,517.19,42047214.0,516.9213,369156,SPY
2024-05-09,517.38,520.2074,516.705,520.17,43643668.0,519.1099,399521,SPY
2024-05-10,521.81,522.635,519.59,520.84,52233171.0,520.8834,428544,SPY
2024-05-13,522.56,522.67,519.74,520.91,36716361.0,521.0737,360851,SPY
2024-05-14,521.11,523.83,520.56,523.3,57535867.0,522.2998,417237,SPY
2024-05-15,525.83,530.08,525.18,529.78,59504897.0,528.0624,510553,SPY
2024-05-16,529.88,531.5218,528.54,528.69,50244827.0,529.8399,436763,SPY
2024-05-17,528.81,529.52,527.32,529.45,59162235.0,528.8499,372346,SPY
2024-05-20,529.57,531.5601,529.17,530.06,37764206.0,530.2808,331754,SPY
2024-05-21,529.28,531.52,529.07,531.36,33437001.0,530.4523,306615,SPY
2024-05-22,530.65,531.38,527.6,529.83,48389968.0,529.7843,340286,SPY
2024-05-23,532.96,533.07,524.72,525.96,57211197.0,528.0016,440800,SPY
2024-05-24,527.85,530.27,526.881,529.44,41264276.0,528.914,328932,SPY
2024-05-28,530.27,530.51,527.11,529.81,36266602.0,529.3202,343541,SPY
2024-05-29,525.68,527.31,525.37,526.1,45190323.0,526.6046,359207,SPY
2024-05-30,524.52,525.2,521.33,522.61,45600910.0,523.6857,385206,SPY
2024-05-31,523.59,527.5,518.36,527.37,90754444.0,523.8666,530030,SPY
2024-06-03,529.02,529.31,522.6,527.8,46835702.0,526.6344,468403,SPY
2024-06-04,526.46,529.15,524.96,528.39,34557761.0,527.1549,357973,SPY
2024-06-05,530.77,534.69,528.7254,534.67,47610365.0,532.578,409460,SPY
2024-06-06,534.98,535.42,532.68,534.66,30808530.0,534.364,304874,SPY
2024-06-07,533.66,536.89,532.535,534.01,43224525.0,534.4537,336983,SPY
2024-06-10,533.18,535.99,532.57,535.66,35721252.0,534.6711,344626,SPY
2024-06-11,534.07,537.01,532.05,536.95,35483411.0,535.1995,360290,SPY
2024-06-12,541.63,544.12,540.3,541.36,63251305.0,541.7072,488541,SPY
2024-06-13,543.15,543.325,539.59,542.45,44460949.0,541.9558,350321,SPY
2024-06-14,540.88,542.81,539.85,542.78,40089895.0,541.7797,342838,SPY
2024-06-17,542.08,548.53,541.6072,547.1,55839457.0,545.4434,402255,SPY
2024-06-18,547.16,548.62,546.73,548.49,41376417.0,547.7341,324668,SPY
2024-06-20,549.44,550.12,545.18,547.0,70328226.0,547.5513,470269,SPY
2024-06-21,544.4,545.65,543.02,544.51,63428859.0,544.5431,392330,SPY
2024-06-24,544.33,546.95,542.62,542.74,45528654.0,544.299,392113,SPY
2024-06-25,543.99,545.2,542.44,544.83,38273346.0,543.9443,314940,SPY
2024-06-26,543.69,546.24,543.03,545.51,38546637.0,544.7848,336263,SPY
2024-06-27,545.37,546.96,544.61,546.37,35015362.0,545.8005,318145,SPY
2024-06-28,547.16,550.28,542.95,544.22,76144535.0,545.8725,493015,SPY
2024-07-01,545.63,545.88,542.52,545.34,40295310.0,544.8006,370684,SPY
2024-07-02,543.7,549.01,543.65,549.01,40434792.0,546.8588,326760,SPY
2024-07-03,548.69,551.83,548.65,551.46,32788711.0,550.2991,253837,SPY
2024-07-05,551.77,555.05,551.12,554.64,41488389.0,553.594,339620,SPY
2024-07-08,555.44,556.2501,554.19,555.28,35610451.0,555.1703,315485,SPY
2024-07-09,556.26,557.18,555.52,555.82,27306805.0,556.1017,298711,SPY
2024-07-10,557.07,561.67,556.77,561.32,38701220.0,559.4299,339735,SPY
2024-07-11,561.44,562.33,555.83,556.48,52754184.0,558.1228,458804,SPY
2024-07-12,557.63,563.67,557.15,559.99,53084405.0,560.3967,418470,SPY
2024-07-15,562.03,564.8371,559.63,561.53,40584293.0,561.8968,398072,SPY
2024-07-16,562.865,565.16,562.1,564.86,36439260.0,563.6385,354165,SPY
2024-07-17,558.8,560.51,556.61,556.94,57073131.0,558.5547,472515,SPY
2024-07-18,558.51,559.52,550.43,552.66,56226892.0,554.2508,510018,SPY
2024-07-19,552.42,554.08,547.91,548.99,65501881.0,550.3143,446109,SPY
2024-07-22,553.0,555.27,551.02,554.65,43346720.0,553.5478,419641,SPY
2024-07-23,554.54,556.735,553.275,553.78,34332061.0,554.7749,308679,SPY
2024-07-24,548.86,549.17,540.29,541.23,74515266.0,544.6543,537919,SPY
2024-07-25,541.35,547.455,537.45,538.41,61158288.0,541.5216,555720,SPY
2024-07-26,542.28,547.19,541.49,544.44,53763788.0,543.8477,458201,SPY
2024-07-29,546.02,547.05,542.72,544.76,38815824.0,545.1641,364439,SPY
2024-07-30,546.26,547.34,538.515,542.0,46780632.0,542.4849,428532,SPY
2024-07-31,548.98,553.5,547.5799,550.81,65663388.0,549.7549,499830,SPY
2024-08-01,552.57,554.8688,539.43,543.01,76428732.0,544.9688,658124,SPY
2024-08-02,535.75,536.99,528.6,532.9,82789070.0,532.2754,746100,SPY
2024-08-05,511.64,523.58,510.27,517.38,146176391.0,518.2045,1274894,SPY
2024-08-06,519.22,529.75,517.87,522.15,84626312.0,523.6698,731362,SPY
2024-08-07,528.47,531.59,518.0519,518.66,70669558.0,523.5822,644155,SPY
2024-08-08,523.91,531.29,521.84,530.65,63276589.0,527.8547,570742,SPY
2024-08-09,529.81,534.51,528.56,532.99,45575558.0,531.7266,459821,SPY
2024-08-12,534.21,535.73,530.95,533.27,42541669.0,533.2281,437514,SPY
2024-08-13,536.53,542.28,536.28,542.04,52333073.0,539.2412,422228,SPY
2024-08-14,542.85,544.96,540.12,543.75,42428929.0,543.0548,389696,SPY
2024-08-15,549.5,553.36,548.88,553.07,60821612.0,551.1832,480230,SPY
2024-08-16,551.42,555.02,551.26,554.31,44402728.0,553.4599,328823,SPY
2024-08-19,554.73,559.61,553.86,559.61,38721793.0,557.2584,365311,SPY
2024-08-20,559.15,560.84,557.325,558.7,33732264.0,558.9322,335460,SPY
2024-08-21,559.77,562.11,554.73,560.62,41491400.0,560.1364,357430,SPY
2024-08-22,562.56,563.18,554.98,556.22,55935456.0,558.0054,438321,SPY
2024-08-23,559.53,563.09,557.29,562.13,50639393.0,560.7801,479176,SPY
2024-08-26,563.18,563.91,559.05,560.79,35764609.0,561.1748,374791,SPY
2024-08-27,559.49,562.06,558.32,561.56,32676398.0,560.9924,306106,SPY
2024-08-28,561.21,561.65,555.04,558.3,41066024.0,558.4289,389475,SPY
2024-08-29,560.31,563.68,557.18,558.35,38685176.0,560.1546,400442,SPY
2024-08-30,560.77,564.2,557.14,563.68,62662610.0,561.5791,430113,SPY
2024-09-03,560.47,560.81,549.51,552.08,60600113.0,555.1769,592610,SPY
2024-09-04,550.2,554.43,549.46,550.95,47218939.0,551.5111,510878,SPY
2024-09-05,550.89,553.7995,547.1,549.61,44254358.0,549.8454,501681,SPY
2024-09-06,549.94,551.6,539.44,540.36,68487281.0,542.7722,673257,SPY
2024-09-09,544.65,547.71,542.68,546.41,40440622.0,545.1612,458650,SPY
2024-09-10,548.36,549.15,543.38,548.79,36393139.0,547.1814,410777,SPY
2024-09-11,548.7,555.36,539.96,554.42,75208608.0,548.6732,646259,SPY
2024-09-12,555.01,559.4,552.74,559.09,51892735.0,556.9487,478029,SPY
2024-09-13,559.71,563.03,559.45,562.01,39310501.0,561.5297,400749,SPY
2024-09-16,561.74,563.11,559.9,562.84,36646122.0,561.8515,360838,SPY
2024-09-17,565.1,566.58,560.795,563.07,49320970.0,563.4779,443173,SPY
2024-09-18,563.74,568.69,560.83,561.4,59044937.0,563.5234,621397,SPY
2024-09-19,571.01,572.88,568.08,570.98,75315470.0,569.6434,548399,SPY
2024-09-20,567.84,569.31,565.17,568.25,77503110.0,567.7272,471471,SPY
2024-09-23,569.34,570.3325,568.1,569.67,44116922.0,569.3264,367490,SPY
2024-09-24,570.48,571.36,567.6,571.3,46805672.0,570.2586,385277,SPY
2024-09-25,571.14,571.89,568.91,570.04,38428587.0,570.4025,378547,SPY
2024-09-26,574.38,574.71,569.9,572.3,48295204.0,572.0449,403345,SPY
2024-09-27,573.39,574.22,570.42,571.47,42008928.0,572.2205,375873,SPY
2024-09-30,570.42,574.38,568.08,573.76,63649448.0,572.0992,483220,SPY
2024-10-01,573.4,574.0622,566.0,568.62,72668778.0,568.882,689277,SPY
2024-10-02,567.71,569.9,565.27,568.86,36964473.0,568.4558,382901,SPY
2024-10-03,567.36,569.8025,565.49,567.82,40846466.0,567.3915,414433,SPY
2024-10-04,572.35,573.36,568.1,572.98,43005186.0,571.0552,438794,SPY
2024-10-07,571.3,571.9599,566.63,567.8,49964690.0,569.2944,457719,SPY
2024-10-08,570.42,573.78,569.5299,573.17,37384545.0,571.7305,368102,SPY
2024-10-09,573.16,577.71,572.55,577.14,37912244.0,575.8561,380793,SPY
2024-10-10,575.77,577.58,574.49,576.13,44138060.0,575.9909,384802,SPY
2024-10-11,576.05,580.33,575.91,579.58,42267994.0,578.9191,369983,SPY
2024-10-14,581.22,585.27,580.73,584.32,36217215.0,583.1559,346478,SPY
2024-10-15,584.59,584.9,578.545,579.78,54203636.0,581.4785,450436,SPY
2024-10-16,579.78,582.83,578.96,582.3,30725436.0,581.1771,327311,SPY
2024-10-17,585.91,586.12,582.16,582.35,34393714.0,583.3766,350466,SPY
2024-10-18,584.07,585.39,582.58,584.59,37416801.0,584.2436,312698,SPY
2024-10-21,583.85,584.85,580.6001,583.63,35962087.0,582.9957,386009,SPY
2024-10-22,581.05,584.5,580.38,583.32,34183835.0,582.7262,333521,SPY
2024-10-23,581.26,581.7086,574.415,577.99,49314574.0,578.5516,470975,SPY
2024-10-24,579.98,580.06,576.57,579.24,34936280.0,578.9884,363432,SPY
2024-10-25,581.51,584.46,578.08,579.04,47162676.0,580.652,413612,SPY
2024-10-28,582.58,582.71,580.52,580.83,29874704.0,581.3132,365419,SPY
2024-10-29,579.85,582.907,578.43,581.77,42899661.0,581.2889,373273,SPY
2024-10-30,581.29,583.32,579.29,580.01,41023008.0,580.9731,389128,SPY
2024-10-31,575.56,575.63,568.44,568.64,60172563.0,571.5367,577900,SPY
2024-11-01,571.32,575.55,570.62,571.04,45667533.0,572.3464,464571,SPY
2024-11-04,571.18,572.5,567.89,569.81,36515975.0,570.3187,394246,SPY
2024-11-05,570.74,576.74,570.52,576.7,39477122.0,574.6389,378252,SPY
2024-11-06,589.2,591.93,585.39,591.04,67703468.0,588.625,666094,SPY
2024-11-07,593.08,596.65,592.9999,595.61,47231212.0,594.6765,427535,SPY
2024-11-08,596.17,599.64,596.165,598.19,46422893.0,597.6861,406427,SPY
2024-11-11,599.81,600.17,597.0,598.76,37586773.0,598.6842,371847,SPY
2024-11-12,598.68,599.29,594.37,596.9,43006128.0,597.2307,378133,SPY
2024-11-13,597.37,599.23,594.96,597.19,47386040.0,597.4024,399843,SPY
2024-11-14,597.32,597.81,592.65,593.35,38799709.0,594.7758,373547,SPY
2024-11-15,589.72,590.2,583.86,585.75,75731266.0,587.4576,538468,SPY
2024-11-18,586.22,589.49,585.34,588.15,37084081.0,587.7261,360702,SPY
2024-11-19,584.71,591.045,584.03,590.3,49402046.0,588.7565,385053,SPY
2024-11-20,590.38,590.79,584.63,590.5,50032576.0,588.4416,436617,SPY
2024-11-21,593.4,595.12,587.45,593.67,46750285.0,592.3596,450141,SPY
2024-11-22,593.66,596.15,593.1525,595.51,38176390.0,594.9555,346476,SPY
2024-11-25,599.52,600.86,595.2,597.53,42441393.0,597.7632,427181,SPY
2024-11-26,598.8,601.33,598.07,600.65,45620288.0,599.8866,383148,SPY
2024-11-27,600.46,600.85,597.28,598.83,34000163.0,599.0471,332766,SPY
2024-11-29,599.66,603.35,599.3805,602.55,30177351.0,601.7519,233589,SPY
2024-12-02,602.97,604.32,602.47,603.63,31745989.0,603.3919,327962,SPY
2024-12-03,603.39,604.16,602.341,603.91,26906629.0,603.5246,279092,SPY
2024-12-04,605.63,607.91,604.95,607.66,42730561.0,606.4345,324665,SPY
2024-12-05,607.66,608.48,606.305,606.66,28712587.0,607.2653,303777,SPY
2024-12-06,607.44,609.07,607.02,607.81,30958549.0,607.7182,282826,SPY
2024-12-09,607.69,607.86,604.08,604.68,34739738.0,605.6624,370876,SPY
2024-12-10,605.37,605.8,602.13,602.8,37234515.0,603.7741,337427,SPY
2024-12-11,605.78,608.435,605.5,607.46,28631073.0,607.1432,305491,SPY
2024-12-12,606.58,607.16,604.33,604.33,31523812.0,605.64,315218,SPY
2024-12-13,606.4,607.13,602.81,604.21,35851730.0,604.4412,348257,SPY
2024-12-16,606.0,607.7795,605.21,606.79,43658879.0,606.7218,367577,SPY
2024-12-17,604.19,605.17,602.885,604.29,55769545.0,604.3796,425291,SPY
2024-12-18,603.98,606.405,585.89,586.28,107247211.0,595.1042,772892,SPY
2024-12-19,591.36,593.0,585.85,586.1,85598152.0,588.2154,702097,SPY
2024-12-20,581.77,595.75,580.91,591.15,124674174.0,588.988,772175,SPY
2024-12-23,590.89,595.3,587.661,594.69,57529328.0,592.8738,450947,SPY
2024-12-24,596.06,601.34,595.47,601.3,33157697.0,599.3108,235910,SPY
2024-12-26,599.5,602.48,598.0825,601.34,41329191.0,601.1002,306001,SPY
2024-12-27,597.54,597.7761,590.7647,595.01,64759310.0,594.6516,497463,SPY
2024-12-30,587.89,591.74,584.41,588.22,56155557.0,588.8633,501191,SPY
2024-12-31,589.905,590.6399,584.42,586.08,57052654.0,586.7143,479945,SPY
2025-01-02,589.39,591.13,580.5,584.64,50079975.0,585.2139,603949,SPY
2025-01-03,587.53,592.6,586.43,591.95,37868659.0,590.2759,427266,SPY
2025-01-06,596.27,599.7,593.6,595.36,47123442.0,596.1425,468832,SPY
2025-01-07,597.42,597.75,586.78,588.63,60205552.0,590.879,489806,SPY
2025-01-08,588.7,590.5799,585.195,589.49,47222672.0,588.3667,432459,SPY
2025-01-10,585.88,585.95,578.55,580.49,73060046.0,581.9833,720923,SPY
2025-01-13,575.77,581.75,575.35,581.39,47770060.0,579.1385,505932,SPY
2025-01-14,584.36,585.0,578.35,582.19,48377580.0,581.8874,473552,SPY
2025-01-15,590.325,593.94,589.195,592.78,56885159.0,591.4165,488786,SPY
2025-01-16,594.175,594.35,590.93,591.64,43292162.0,592.4631,409215,SPY
2025-01-17,596.96,599.36,595.61,597.58,55360878.0,597.5839,420950,SPY
2025-01-21,600.67,603.06,598.67,603.05,42487853.0,601.4494,429379,SPY
2025-01-22,605.92,607.82,605.36,606.44,48195973.0,606.4754,367155,SPY
2025-01-23,605.8,609.75,605.52,609.75,40935363.0,608.0261,330486,SPY
2025-01-24,609.81,610.78,606.8,607.97,34604693.0,608.5094,360925,SPY
2025-01-27,594.81,599.69,594.64,599.37,70298125.0,598.6772,685464,SPY
2025-01-28,600.62,605.37,597.25,604.52,44433322.0,602.7245,419856,SPY
2025-01-29,603.72,604.13,599.22,601.81,37155029.0,602.0789,426223,SPY
2025-01-30,603.96,606.6,600.715,605.04,39092005.0,604.0502,419930,SPY
2025-01-31,607.5,609.96,601.05,601.82,66644817.0,604.5226,591696,SPY
2025-02-03,592.67,600.29,590.49,597.77,65817248.0,596.812,732164,SPY
2025-02-04,597.83,602.3,597.28,601.78,33346815.0,600.6073,381973,SPY
2025-02-05,600.64,604.37,598.58,604.22,30623149.0,602.366,358144,SPY
2025-02-06,605.99,606.4525,602.63,606.32,35771503.0,605.3225,351828,SPY
2025-02-07,606.89,608.13,600.05,600.77,50750516.0,602.8983,563116,SPY
2025-02-10,604.03,605.4999,602.74,604.85,26045714.0,604.2397,393994,SPY
2025-02-11,602.55,605.86,602.43,605.31,30056740.0,604.5604,408321,SPY
2025-02-12,599.2,604.55,598.51,603.36,45076076.0,601.9544,435863,SPY
2025-02-13,604.48,609.94,603.2,609.73,40768881.0,607.4617,426315,SPY
2025-02-14,609.94,610.99,609.07,609.7,26910448.0,610.0263,330615,SPY
2025-02-18,610.88,611.49,608.38,611.49,26708205.0,610.1853,364165,SPY
2025-02-19,610.08,613.23,609.56,612.93,31011072.0,611.643,334371,SPY
2025-02-20,611.54,611.684,607.02,610.38,36553902.0,609.4303,388455,SPY
2025-02-21,610.16,610.3,599.47,599.94,76448318.0,603.6819,628048,SPY
2025-02-24,602.02,603.03,596.49,597.21,50737213.0,599.0337,600743,SPY
2025-02-25,597.15,597.89,589.56,594.24,56911072.0,594.1288,712188,SPY
2025-02-26,595.93,599.58,591.8556,594.54,43321578.0,595.5992,638726,SPY
2025-02-27,596.85,598.02,584.65,585.05,74182664.0,590.3902,758875,SPY
2025-02-28,585.56,594.72,582.44,594.18,88487668.0,588.2902,780010,SPY
2025-03-03,596.18,597.34,579.9,583.77,74249199.0,587.977,839118,SPY
2025-03-04,579.71,585.39,572.25,576.86,109632212.0,578.3233,1056745,SPY
2025-03-05,576.69,584.88,573.0795,583.06,70927248.0,579.8337,809703,SPY
2025-03-06,575.48,580.1736,570.12,572.71,80069568.0,574.5259,869696,SPY
2025-03-07,570.9,577.39,565.63,575.92,80415816.0,572.599,874094,SPY
2025-03-10,567.59,569.54,555.59,560.58,98286124.0,563.482,1007963,SPY
2025-03-11,559.4,564.02,552.02,555.92,87997244.0,557.6355,935559,SPY
2025-03-12,562.17,563.11,553.69,558.87,69547267.0,559.4649,687057,SPY
2025-03-13,558.49,559.105,549.68,551.42,73979414.0,553.5289,747044,SPY
2025-03-14,556.11,563.83,551.4917,562.81,62655340.0,559.6851,616221,SPY
2025-03-17,562.79,569.71,562.35,567.15,49008709.0,566.1538,538126,SPY
2025-03-18,564.8,565.02,559.06,561.02,64791422.0,561.5366,572400,SPY
2025-03-19,562.83,570.95,561.63,567.13,66540485.0,566.0097,584807,SPY
2025-03-20,563.33,570.57,562.6012,565.49,62933195.0,566.3679,540296,SPY
2025-03-21,559.28,564.89,558.03,563.98,83760964.0,562.1239,559081,SPY
2025-03-24,570.8,575.15,570.2,574.08,58739933.0,573.0181,506256,SPY
2025-03-25,575.3,576.41,573.69,575.46,38355735.0,574.9591,389951,SPY
2025-03-26,575.19,576.33,567.19,568.59,52228898.0,570.5743,501105,SPY
2025-03-27,567.18,570.9,564.94,567.08,41925848.0,568.1556,456701,SPY
2025-03-28,565.53,566.2675,555.07,555.66,71628953.0,558.2611,650388,SPY
2025-03-31,549.83,560.7112,546.87,559.39,95128213.0,555.9091,754583,SPY
2025-04-01,557.45,562.94,553.68,560.97,54576641.0,559.1036,603800,SPY
2025-04-02,555.05,567.42,554.81,564.52,76007044.0,560.9113,686534,SPY
2025-04-03,545.11,547.97,536.7,536.7,125426398.0,543.254,1198719,SPY
2025-04-04,523.67,525.87,505.06,505.28,217902831.0,514.9711,1957425,SPY
2025-04-07,489.19,523.17,481.8,504.38,256046855.0,501.1763,2517688,SPY
2025-04-08,521.86,524.98,489.16,496.48,165553031.0,507.092,1708697,SPY
2025-04-09,493.44,548.62,493.05,548.62,241783327.0,521.8234,2299200,SPY
2025-04-10,532.17,533.495,509.32,524.58,162294725.0,524.4548,1754792,SPY
2025-04-11,523.01,536.43,520.07,533.94,96865434.0,529.3795,1019117,SPY
2025-04-14,544.05,544.28,533.86,539.12,68033993.0,539.5603,752545,SPY
2025-04-15,539.675,543.23,536.81,537.61,56892874.0,539.2414,547009,SPY
2025-04-16,531.68,537.8854,520.29,525.66,83409814.0,527.9408,770793,SPY
2025-04-17,527.64,531.165,523.91,526.41,79440083.0,527.5642,633849,SPY
2025-04-21,521.16,521.7,508.46,513.88,69359529.0,513.9931,715705,SPY
2025-04-22,520.14,529.305,519.1925,527.25,75937717.0,525.0503,712399,SPY
2025-04-23,540.43,545.43,533.88,535.42,90565658.0,538.5299,885536,SPY
